Plain Rice,egg curry,Special Fried Rice,N.veg Biryani,,,,,
Plain Rice,chicken,egg curry, ,Special Fried Rice,prawn,,,
 ,Special Fried Rice,Lamb,,,,,,
Plain Rice,coke,Special Fried Rice,Curry,N.veg Biryani,Lamb,,,
chicken,egg curry, ,Special Fried Rice,Curry,Lamb,,,
Plain Rice,Curry,,,,,,,
Plain Rice,chicken, ,Special Fried Rice,N.veg Biryani,Lamb,,,
Plain Rice,egg curry,coke,N.veg Biryani,prawn,,,,
chicken, ,coke,Curry,N.veg Biryani,Lamb,,,
Plain Rice,chicken, ,prawn,Lamb,,,,
Plain Rice, ,Special Fried Rice,Curry,N.veg Biryani,,,,
egg curry, ,coke,N.veg Biryani,Lamb,,,,
chicken,coke,Special Fried Rice,,,,,,
Special Fried Rice,N.veg Biryani,,,,,,,
coke,Curry,,,,,,,
egg curry, ,Special Fried Rice,Curry,prawn,Lamb,,,
Special Fried Rice,Curry,N.veg Biryani,,,,,,
egg curry, ,Curry,N.veg Biryani,,,,,
Plain Rice,chicken,coke,Curry,N.veg Biryani,prawn,,,
egg curry, ,prawn,,,,,,
egg curry,Special Fried Rice,,,,,,,
Plain Rice,egg curry,coke,prawn,,,,,
Plain Rice,coke,Lamb,,,,,,
Plain Rice,chicken,egg curry,coke,Special Fried Rice,Lamb,,,
egg curry, ,Special Fried Rice,,,,,,
Plain Rice,chicken,coke,Special Fried Rice,Curry,,,,
chicken,egg curry, ,Curry,Lamb,,,,
chicken,coke,N.veg Biryani,prawn,,,,,
chicken,N.veg Biryani,Lamb,,,,,,
chicken,coke,Special Fried Rice,prawn,Lamb,,,,
chicken,egg curry, ,coke,Lamb,,,,
chicken,coke,N.veg Biryani,prawn,,,,,
Plain Rice,egg curry,N.veg Biryani,prawn,,,,,
chicken, ,Special Fried Rice,prawn,,,,,
 ,Special Fried Rice,Curry,N.veg Biryani,Lamb,,,,
egg curry,N.veg Biryani,prawn,Lamb,,,,,
chicken,egg curry,coke,Curry,,,,,
Curry,N.veg Biryani,,,,,,,
N.veg Biryani,prawn,Lamb,,,,,,
Plain Rice,coke,Special Fried Rice,,,,,,
Plain Rice,chicken,egg curry, ,prawn,Lamb,,,
coke,Special Fried Rice,N.veg Biryani,,,,,,
Plain Rice,egg curry, ,Curry,N.veg Biryani,,,,
chicken,N.veg Biryani,Lamb,,,,,,
Plain Rice,chicken,egg curry, ,coke,Special Fried Rice,N.veg Biryani,Lamb,
Plain Rice,chicken, ,coke,prawn,Lamb,,,
Plain Rice,chicken,egg curry, ,Special Fried Rice,N.veg Biryani,,,
egg curry, ,coke,Curry,Lamb,,,,
egg curry, ,coke,N.veg Biryani,,,,,
Plain Rice, ,Special Fried Rice,N.veg Biryani,prawn,Lamb,,,
chicken,Special Fried Rice,N.veg Biryani,prawn,Lamb,,,,
Plain Rice,chicken,Curry,N.veg Biryani,Lamb,,,,
chicken, ,coke,Special Fried Rice,Curry,,,,
Plain Rice,chicken, ,Curry,prawn,Lamb,,,
Plain Rice,egg curry,Special Fried Rice,Curry,prawn,Lamb,,,
chicken, ,Curry,N.veg Biryani,,,,,
Plain Rice,chicken,Special Fried Rice,Curry,N.veg Biryani,Lamb,,,
Plain Rice,chicken,egg curry, ,coke,prawn,Lamb,,
Plain Rice,egg curry,Special Fried Rice,Curry,prawn,,,,
 ,coke,Curry,prawn,Lamb,,,,
egg curry,coke,Special Fried Rice,prawn,,,,,
Plain Rice,chicken,egg curry, ,N.veg Biryani,prawn,Lamb,,
chicken, ,N.veg Biryani,,,,,,
egg curry,prawn,,,,,,,
Plain Rice,coke,N.veg Biryani,Lamb,,,,,
coke,prawn,,,,,,,
Plain Rice,Special Fried Rice,Curry,,,,,,
Plain Rice,chicken,Lamb,,,,,,
Plain Rice,chicken,egg curry,coke,Special Fried Rice,prawn,Lamb,,
Special Fried Rice,Curry,,,,,,,
chicken,Curry,prawn,,,,,,
Plain Rice,chicken,coke,N.veg Biryani,prawn,Lamb,,,
coke,Curry,,,,,,,
coke,Lamb,,,,,,,
Plain Rice, ,Special Fried Rice,Curry,N.veg Biryani,,,,
egg curry,Special Fried Rice,Curry,,,,,,
chicken,coke,Special Fried Rice,N.veg Biryani,prawn,Lamb,,,
egg curry,Curry,,,,,,,
chicken,Special Fried Rice,Curry,N.veg Biryani,prawn,,,,
 ,Special Fried Rice,Curry,prawn,Lamb,,,,
egg curry,Curry,N.veg Biryani,Lamb,,,,,
Plain Rice,chicken,egg curry,coke,Curry,N.veg Biryani,,,
chicken,egg curry, ,Special Fried Rice,Lamb,,,,
chicken,Special Fried Rice,,,,,,,
Plain Rice,chicken,egg curry,Special Fried Rice,Curry,N.veg Biryani,,,
chicken,Lamb,,,,,,,
Plain Rice,chicken, ,coke,,,,,
chicken, ,Special Fried Rice,Curry,,,,,
chicken,egg curry, ,coke,Special Fried Rice,Curry,N.veg Biryani,,
Plain Rice,chicken,egg curry,coke,prawn,Lamb,,,
Plain Rice,egg curry,Special Fried Rice,Lamb,,,,,
Plain Rice,chicken,egg curry,Special Fried Rice,Curry,prawn,Lamb,,
Plain Rice, ,Curry,N.veg Biryani,prawn,,,,
Plain Rice,Special Fried Rice,Curry,N.veg Biryani,Lamb,,,,
Plain Rice, ,,,,,,,
chicken,egg curry, ,coke,Special Fried Rice,Curry,,,
Plain Rice,chicken,egg curry,coke,,,,,
chicken,egg curry, ,Special Fried Rice,Curry,,,,
Plain Rice,Curry,,,,,,,
coke,Lamb,,,,,,,
chicken,Curry,N.veg Biryani,,,,,,
Plain Rice,egg curry,coke,Curry,N.veg Biryani,prawn,,,
chicken,coke,Lamb,,,,,,
Plain Rice, ,coke,Special Fried Rice,Curry,prawn,,,
Plain Rice,chicken,egg curry,coke,Special Fried Rice,N.veg Biryani,prawn,Lamb,
Plain Rice,chicken, ,N.veg Biryani,,,,,
egg curry,coke,Special Fried Rice,,,,,,
Plain Rice, ,coke,Special Fried Rice,,,,,
chicken,Special Fried Rice,Curry,,,,,,
Plain Rice,chicken,egg curry,coke,Curry,N.veg Biryani,prawn,,
Plain Rice,chicken,egg curry, ,Special Fried Rice,N.veg Biryani,prawn,,
coke,N.veg Biryani,prawn,Lamb,,,,,
egg curry, ,coke,N.veg Biryani,prawn,Lamb,,,
chicken,coke,Special Fried Rice,prawn,Lamb,,,,
chicken,Special Fried Rice,N.veg Biryani,,,,,,
Plain Rice,chicken,egg curry,Special Fried Rice,Curry,N.veg Biryani,prawn,,
chicken,egg curry,coke,Curry,prawn,,,,
Plain Rice,chicken, ,coke,,,,,
Plain Rice,egg curry,Special Fried Rice,N.veg Biryani,,,,,
Plain Rice,coke,Special Fried Rice,Curry,Lamb,,,,
coke,Special Fried Rice,,,,,,,
Plain Rice,chicken,egg curry,coke,Special Fried Rice,Curry,N.veg Biryani,,
egg curry, ,coke,Special Fried Rice,Curry,N.veg Biryani,prawn,,
egg curry, ,Special Fried Rice,Curry,Lamb,,,,
egg curry,prawn,,,,,,,
egg curry, ,coke,Special Fried Rice,Curry,N.veg Biryani,Lamb,,
chicken,Curry,N.veg Biryani,,,,,,
chicken,coke,Curry,N.veg Biryani,,,,,
Plain Rice,chicken,coke,Special Fried Rice,Curry,N.veg Biryani,Lamb,,
Plain Rice,chicken,egg curry, ,coke,N.veg Biryani,prawn,Lamb,
Plain Rice,chicken,egg curry,Curry,prawn,,,,
Plain Rice,chicken,egg curry, ,coke,Special Fried Rice,Lamb,,
chicken,egg curry, ,coke,Special Fried Rice,N.veg Biryani,prawn,,
chicken,N.veg Biryani,prawn,,,,,,
 ,N.veg Biryani,Lamb,,,,,,
 ,coke,Curry,N.veg Biryani,,,,,
egg curry, ,coke,Special Fried Rice,Curry,N.veg Biryani,prawn,Lamb,
chicken, ,coke,N.veg Biryani,prawn,,,,
Plain Rice,coke,Special Fried Rice,N.veg Biryani,prawn,Lamb,,,
egg curry,N.veg Biryani,prawn,Lamb,,,,,
coke,Special Fried Rice,Curry,N.veg Biryani,prawn,Lamb,,,
Plain Rice,chicken,egg curry, ,Special Fried Rice,N.veg Biryani,prawn,,
 ,coke,Special Fried Rice,Curry,prawn,Lamb,,,
egg curry,coke,N.veg Biryani,prawn,,,,,
Plain Rice,Special Fried Rice,Curry,N.veg Biryani,prawn,,,,
chicken,coke,Special Fried Rice,Curry,N.veg Biryani,,,,
Special Fried Rice,Curry,,,,,,,
Plain Rice, ,Special Fried Rice,N.veg Biryani,prawn,,,,
Curry,prawn,Lamb,,,,,,
Plain Rice,coke,Special Fried Rice,Curry,N.veg Biryani,prawn,Lamb,,
coke,prawn,,,,,,,
chicken,egg curry, ,coke,Curry,N.veg Biryani,prawn,Lamb,
chicken, ,prawn,,,,,,
Plain Rice,chicken, ,Curry,,,,,
egg curry, ,Special Fried Rice,Curry,prawn,,,,
Plain Rice,chicken,coke,Special Fried Rice,Curry,prawn,,,
chicken,coke,,,,,,,
Plain Rice,egg curry, ,Curry,prawn,,,,
chicken,egg curry, ,Curry,N.veg Biryani,prawn,Lamb,,
Plain Rice,chicken,prawn,Lamb,,,,,
Plain Rice,egg curry, ,Curry,N.veg Biryani,,,,
Plain Rice, ,prawn,,,,,,
Plain Rice,egg curry,coke,Curry,Lamb,,,,
Plain Rice,chicken,egg curry,Special Fried Rice,Curry,N.veg Biryani,Lamb,,
Plain Rice,egg curry, ,Special Fried Rice,prawn,Lamb,,,
chicken,coke,Special Fried Rice,N.veg Biryani,prawn,Lamb,,,
Plain Rice,egg curry, ,Curry,prawn,Lamb,,,
egg curry, ,coke,N.veg Biryani,Lamb,,,,
egg curry, ,coke,Special Fried Rice,prawn,,,,
 ,coke,N.veg Biryani,prawn,,,,,
egg curry, ,coke,N.veg Biryani,prawn,,,,
Plain Rice,chicken,egg curry,N.veg Biryani,prawn,,,,
chicken,egg curry, ,coke,,,,,
Plain Rice,chicken,coke,prawn,,,,,
chicken,egg curry,Special Fried Rice,Curry,prawn,,,,
egg curry,Special Fried Rice,prawn,,,,,,
Plain Rice,egg curry,,,,,,,
chicken,coke,Special Fried Rice,N.veg Biryani,Lamb,,,,
 ,coke,Special Fried Rice,,,,,,
Plain Rice,chicken,egg curry, ,Special Fried Rice,N.veg Biryani,,,
Special Fried Rice,N.veg Biryani,,,,,,,
chicken,coke,Special Fried Rice,,,,,,
 ,coke,Special Fried Rice,prawn,,,,,
Curry,prawn,,,,,,,
Plain Rice,chicken,,,,,,,
chicken,egg curry, ,coke,Curry,N.veg Biryani,Lamb,,
egg curry, ,,,,,,,
Plain Rice,chicken, ,,,,,,
Plain Rice, ,Curry,N.veg Biryani,Lamb,,,,
egg curry,coke,Special Fried Rice,Curry,Lamb,,,,
Plain Rice, ,coke,Curry,N.veg Biryani,Lamb,,,
Plain Rice,chicken,coke,Special Fried Rice,Curry,prawn,,,
Plain Rice,Curry,N.veg Biryani,prawn,,,,,
Plain Rice,egg curry, ,Curry,prawn,Lamb,,,
Plain Rice, ,coke,,,,,,
Plain Rice,egg curry, ,Special Fried Rice,prawn,Lamb,,,
egg curry, ,prawn,,,,,,
chicken,coke,,,,,,,
Plain Rice, ,Special Fried Rice,Curry,,,,,
 ,Special Fried Rice,Curry,Lamb,,,,,
egg curry,Curry,N.veg Biryani,,,,,,
Plain Rice,chicken,egg curry,N.veg Biryani,prawn,,,,
Plain Rice,coke,Special Fried Rice,N.veg Biryani,Lamb,,,,
coke,Special Fried Rice,Curry,N.veg Biryani,,,,,
Plain Rice,egg curry, ,coke,Special Fried Rice,Lamb,,,
chicken,egg curry,Special Fried Rice,Curry,prawn,Lamb,,,
Plain Rice,chicken,coke,N.veg Biryani,Lamb,,,,
chicken,egg curry,Lamb,,,,,,
Plain Rice, ,Lamb,,,,,,
Plain Rice,egg curry, ,coke,Special Fried Rice,N.veg Biryani,prawn,,
Plain Rice,egg curry, ,N.veg Biryani,Lamb,,,,
 ,Special Fried Rice,,,,,,,
Plain Rice,N.veg Biryani,,,,,,,
coke,N.veg Biryani,prawn,Lamb,,,,,
Plain Rice,chicken,egg curry, ,N.veg Biryani,prawn,Lamb,,
 ,coke,Lamb,,,,,,
 ,coke,Special Fried Rice,Curry,prawn,Lamb,,,
chicken,Special Fried Rice,Curry,Lamb,,,,,
Plain Rice,chicken,egg curry, ,Curry,Lamb,,,
Plain Rice,chicken,egg curry,coke,Special Fried Rice,N.veg Biryani,prawn,Lamb,
chicken,Special Fried Rice,prawn,Lamb,,,,,
egg curry,coke,Special Fried Rice,Curry,N.veg Biryani,prawn,Lamb,,
Plain Rice,chicken,N.veg Biryani,prawn,,,,,
Plain Rice,chicken,Curry,N.veg Biryani,prawn,Lamb,,,
coke,Special Fried Rice,N.veg Biryani,,,,,,
coke,Curry,Lamb,,,,,,
egg curry, ,Curry,,,,,,
egg curry, ,coke,Special Fried Rice,prawn,,,,
chicken, ,Curry,N.veg Biryani,prawn,Lamb,,,
Plain Rice,egg curry, ,coke,N.veg Biryani,Lamb,,,
Plain Rice, ,Special Fried Rice,prawn,Lamb,,,,
 ,coke,Curry,N.veg Biryani,prawn,,,,
 ,N.veg Biryani,prawn,,,,,,
chicken,Special Fried Rice,,,,,,,
chicken,egg curry, ,coke,Special Fried Rice,N.veg Biryani,prawn,,
Plain Rice,chicken,egg curry,coke,Curry,N.veg Biryani,,,
Plain Rice,chicken,egg curry, ,coke,Special Fried Rice,Curry,,
Plain Rice,chicken,,,,,,,
coke,N.veg Biryani,Lamb,,,,,,
Plain Rice, ,coke,Special Fried Rice,N.veg Biryani,prawn,,,
coke,Special Fried Rice,,,,,,,
Plain Rice, ,coke,N.veg Biryani,Lamb,,,,
Plain Rice,coke,Special Fried Rice,N.veg Biryani,prawn,Lamb,,,
coke,Special Fried Rice,Curry,N.veg Biryani,Lamb,,,,
Plain Rice,chicken,egg curry,Lamb,,,,,
chicken,egg curry,Special Fried Rice,prawn,,,,,
Plain Rice,chicken,egg curry, ,Special Fried Rice,Curry,,,
Plain Rice, ,Special Fried Rice,N.veg Biryani,prawn,,,,
Plain Rice,chicken, ,Curry,N.veg Biryani,prawn,Lamb,,
chicken,coke,Lamb,,,,,,
egg curry,Special Fried Rice,,,,,,,
Plain Rice,egg curry, ,coke,,,,,
chicken,egg curry,coke,Curry,,,,,
chicken,N.veg Biryani,,,,,,,
chicken, ,Special Fried Rice,,,,,,
 ,coke,Special Fried Rice,Curry,N.veg Biryani,Lamb,,,
chicken,egg curry,coke,Curry,N.veg Biryani,prawn,,,
chicken,egg curry, ,N.veg Biryani,prawn,Lamb,,,
chicken,N.veg Biryani,,,,,,,
Special Fried Rice,Curry,,,,,,,
 ,prawn,,,,,,,
coke,Special Fried Rice,Lamb,,,,,,
egg curry,coke,N.veg Biryani,prawn,Lamb,,,,
chicken,egg curry, ,coke,N.veg Biryani,,,,
Special Fried Rice,Curry,Lamb,,,,,,
chicken,Special Fried Rice,,,,,,,
Plain Rice,chicken,egg curry, ,coke,prawn,,,
chicken, ,Curry,prawn,Lamb,,,,
chicken,egg curry, ,coke,N.veg Biryani,,,,
egg curry, ,Special Fried Rice,Curry,Lamb,,,,
Plain Rice,chicken,egg curry,coke,Special Fried Rice,N.veg Biryani,prawn,,
Plain Rice,chicken,egg curry, ,coke,Special Fried Rice,N.veg Biryani,Lamb,
chicken, ,coke,Special Fried Rice,Lamb,,,,
 ,Special Fried Rice,Curry,N.veg Biryani,prawn,Lamb,,,
chicken,egg curry,coke,Curry,N.veg Biryani,,,,
egg curry,prawn,,,,,,,
chicken, ,prawn,Lamb,,,,,
 ,coke,,,,,,,
 ,Special Fried Rice,N.veg Biryani,prawn,,,,,
Plain Rice, ,coke,Curry,N.veg Biryani,prawn,Lamb,,
 ,prawn,,,,,,,
Plain Rice,chicken,egg curry, ,coke,Curry,N.veg Biryani,,
coke,Special Fried Rice,Curry,N.veg Biryani,,,,,
Plain Rice,chicken,egg curry,coke,prawn,,,,
 ,coke,Special Fried Rice,Curry,,,,,
Plain Rice,chicken,egg curry, ,coke,Special Fried Rice,,,
Plain Rice,chicken,prawn,,,,,,
Plain Rice,chicken,egg curry, ,Special Fried Rice,N.veg Biryani,prawn,,
egg curry, ,Curry,prawn,,,,,
chicken,egg curry,coke,Special Fried Rice,Curry,prawn,,,
Plain Rice,chicken,Special Fried Rice,Curry,prawn,Lamb,,,
chicken,egg curry, ,coke,Special Fried Rice,Curry,prawn,Lamb,
 ,Curry,N.veg Biryani,,,,,,
chicken, ,Special Fried Rice,Curry,N.veg Biryani,Lamb,,,
Plain Rice,egg curry, ,Special Fried Rice,Curry,Lamb,,,
egg curry, ,N.veg Biryani,Lamb,,,,,
Plain Rice,coke,Special Fried Rice,N.veg Biryani,prawn,,,,
chicken,Special Fried Rice,,,,,,,
Plain Rice,coke,Special Fried Rice,N.veg Biryani,Lamb,,,,
egg curry,Curry,N.veg Biryani,prawn,,,,,
Plain Rice, ,Special Fried Rice,Curry,N.veg Biryani,prawn,,,
egg curry,Special Fried Rice,,,,,,,
 ,Special Fried Rice,N.veg Biryani,prawn,,,,,
Plain Rice,chicken, ,Curry,prawn,Lamb,,,
Plain Rice,chicken,Special Fried Rice,N.veg Biryani,prawn,,,,
Plain Rice,chicken,egg curry,coke,Curry,N.veg Biryani,prawn,Lamb,
Plain Rice,egg curry,coke,Curry,N.veg Biryani,,,,
Plain Rice,egg curry,coke,Special Fried Rice,,,,,
Plain Rice, ,Curry,,,,,,
Plain Rice,chicken,egg curry, ,coke,N.veg Biryani,Lamb,,
Plain Rice,egg curry, ,coke,N.veg Biryani,,,,
chicken,N.veg Biryani,Lamb,,,,,,
Plain Rice,chicken,egg curry, ,coke,Special Fried Rice,Lamb,,
egg curry, ,Special Fried Rice,Curry,N.veg Biryani,Lamb,,,
Plain Rice,coke,Special Fried Rice,Curry,,,,,
 ,coke,Special Fried Rice,prawn,,,,,
Plain Rice,chicken,coke,N.veg Biryani,prawn,,,,
egg curry, ,coke,,,,,,
chicken,egg curry, ,Special Fried Rice,N.veg Biryani,prawn,,,
Plain Rice,chicken,prawn,,,,,,
Special Fried Rice,prawn,Lamb,,,,,,
coke,Curry,N.veg Biryani,,,,,,
chicken, ,,,,,,,
Plain Rice,egg curry, ,Special Fried Rice,Curry,N.veg Biryani,prawn,Lamb,
chicken,Special Fried Rice,prawn,,,,,,
chicken,egg curry,prawn,Lamb,,,,,
Plain Rice,chicken,,,,,,,
Special Fried Rice,N.veg Biryani,Lamb,,,,,,
chicken,egg curry, ,coke,Curry,prawn,Lamb,,
Plain Rice,chicken,egg curry,Special Fried Rice,,,,,
coke,Lamb,,,,,,,
chicken,Curry,N.veg Biryani,prawn,Lamb,,,,
Plain Rice,chicken,egg curry,Curry,N.veg Biryani,Lamb,,,
chicken,Special Fried Rice,Lamb,,,,,,
Plain Rice,chicken,Special Fried Rice,N.veg Biryani,prawn,Lamb,,,
 ,coke,Special Fried Rice,Curry,prawn,Lamb,,,
chicken,egg curry, ,Curry,,,,,
Curry,prawn,Lamb,,,,,,
Plain Rice,egg curry, ,coke,Special Fried Rice,Curry,,,
chicken,egg curry, ,Curry,Lamb,,,,
chicken,egg curry,,,,,,,
 ,coke,,,,,,,
chicken,egg curry,coke,Lamb,,,,,
Plain Rice,egg curry,Special Fried Rice,Curry,N.veg Biryani,Lamb,,,
Plain Rice,egg curry, ,Curry,Lamb,,,,
chicken,egg curry,coke,Curry,prawn,,,,
Plain Rice,egg curry, ,coke,Curry,N.veg Biryani,,,
 ,Curry,N.veg Biryani,,,,,,
egg curry,coke,,,,,,,
chicken,Curry,,,,,,,
chicken,Curry,,,,,,,
coke,Special Fried Rice,Curry,N.veg Biryani,prawn,,,,
Plain Rice,coke,Special Fried Rice,Curry,N.veg Biryani,prawn,Lamb,,
Plain Rice, ,coke,Curry,Lamb,,,,
Plain Rice,egg curry,coke,Special Fried Rice,N.veg Biryani,,,,
chicken, ,Special Fried Rice,Curry,,,,,
Plain Rice,Curry,Lamb,,,,,,
Plain Rice,coke,Special Fried Rice,N.veg Biryani,,,,,
chicken,egg curry,prawn,,,,,,
Plain Rice,chicken, ,coke,Special Fried Rice,prawn,,,
chicken,egg curry,coke,N.veg Biryani,Lamb,,,,
Plain Rice,Special Fried Rice,prawn,,,,,,
egg curry, ,,,,,,,
chicken,coke,Special Fried Rice,Curry,prawn,,,,
Plain Rice,chicken,N.veg Biryani,prawn,Lamb,,,,
Plain Rice,chicken,Curry,N.veg Biryani,prawn,,,,
Special Fried Rice,Lamb,,,,,,,
Plain Rice, ,Special Fried Rice,prawn,Lamb,,,,
chicken,egg curry,Special Fried Rice,Curry,prawn,Lamb,,,
Plain Rice,chicken,egg curry,Special Fried Rice,N.veg Biryani,,,,
egg curry, ,Curry,,,,,,
Plain Rice,chicken,egg curry, ,Special Fried Rice,Curry,Lamb,,
Plain Rice,chicken,egg curry, ,Curry,,,,
Plain Rice,N.veg Biryani,,,,,,,
coke,prawn,,,,,,,
Curry,N.veg Biryani,prawn,,,,,,
egg curry,coke,Curry,prawn,,,,,
Plain Rice,egg curry,coke,N.veg Biryani,,,,,
Plain Rice,chicken, ,Special Fried Rice,Curry,prawn,,,
Plain Rice,chicken, ,Special Fried Rice,Curry,Lamb,,,
Plain Rice,chicken,egg curry,Special Fried Rice,Curry,prawn,,,
Plain Rice,prawn,,,,,,,
Plain Rice,coke,Special Fried Rice,Curry,prawn,Lamb,,,
egg curry,coke,Special Fried Rice,Curry,Lamb,,,,
Plain Rice,coke,Special Fried Rice,N.veg Biryani,Lamb,,,,
egg curry, ,,,,,,,
Plain Rice, ,Special Fried Rice,Curry,N.veg Biryani,prawn,,,
Plain Rice,N.veg Biryani,prawn,Lamb,,,,,
egg curry,coke,Special Fried Rice,,,,,,
Plain Rice, ,coke,Special Fried Rice,Curry,prawn,,,
Plain Rice, ,Curry,prawn,Lamb,,,,
 ,Special Fried Rice,Curry,prawn,Lamb,,,,
Plain Rice,egg curry, ,Curry,,,,,
chicken,egg curry,coke,Special Fried Rice,Curry,N.veg Biryani,,,
Plain Rice,Curry,N.veg Biryani,prawn,Lamb,,,,
Plain Rice, ,N.veg Biryani,Lamb,,,,,
Plain Rice,egg curry,coke,Curry,N.veg Biryani,prawn,Lamb,,
egg curry, ,Special Fried Rice,Lamb,,,,,
Plain Rice,egg curry,Special Fried Rice,,,,,,
 ,Special Fried Rice,Curry,,,,,,
coke,prawn,,,,,,,
Plain Rice,chicken,egg curry,Curry,N.veg Biryani,,,,
Plain Rice,chicken,egg curry,Special Fried Rice,Curry,N.veg Biryani,Lamb,,
Plain Rice,egg curry,N.veg Biryani,,,,,,
Plain Rice,egg curry,coke,,,,,,
chicken,egg curry, ,coke,N.veg Biryani,Lamb,,,
Plain Rice,chicken,coke,Special Fried Rice,prawn,,,,
egg curry,N.veg Biryani,,,,,,,
Plain Rice,chicken,egg curry,prawn,,,,,
chicken,N.veg Biryani,,,,,,,
Plain Rice,chicken, ,Special Fried Rice,prawn,Lamb,,,
chicken,egg curry, ,Curry,prawn,Lamb,,,
coke,Special Fried Rice,Curry,N.veg Biryani,prawn,Lamb,,,
Plain Rice,chicken,Curry,,,,,,
coke,Curry,N.veg Biryani,,,,,,
chicken, ,Special Fried Rice,Curry,N.veg Biryani,prawn,,,
chicken, ,coke,Special Fried Rice,Curry,prawn,Lamb,,
Plain Rice,chicken,N.veg Biryani,,,,,,
chicken,coke,Curry,N.veg Biryani,Lamb,,,,
chicken,N.veg Biryani,Lamb,,,,,,
chicken,egg curry,coke,Curry,N.veg Biryani,,,,
Plain Rice,coke,prawn,Lamb,,,,,
Plain Rice,egg curry, ,N.veg Biryani,Lamb,,,,
chicken,egg curry, ,Curry,N.veg Biryani,Lamb,,,
Special Fried Rice,Lamb,,,,,,,
chicken,egg curry, ,Special Fried Rice,N.veg Biryani,prawn,,,
egg curry,N.veg Biryani,,,,,,,
chicken,egg curry, ,coke,Special Fried Rice,Curry,Lamb,,
chicken,egg curry, ,coke,Special Fried Rice,Curry,N.veg Biryani,Lamb,
egg curry, ,coke,Special Fried Rice,N.veg Biryani,,,,
coke,Curry,N.veg Biryani,prawn,Lamb,,,,
Plain Rice,chicken, ,coke,Special Fried Rice,prawn,,,
Plain Rice,chicken, ,Special Fried Rice,prawn,Lamb,,,
Plain Rice,chicken, ,Special Fried Rice,N.veg Biryani,,,,
Plain Rice,egg curry,Special Fried Rice,,,,,,
Plain Rice,chicken,egg curry,,,,,,
chicken,egg curry, ,coke,Curry,Lamb,,,
egg curry,Curry,Lamb,,,,,,
Plain Rice,chicken,egg curry, ,N.veg Biryani,Lamb,,,
chicken,egg curry,coke,Curry,N.veg Biryani,,,,
egg curry, ,Special Fried Rice,Lamb,,,,,
egg curry, ,coke,Special Fried Rice,prawn,Lamb,,,
egg curry,coke,Special Fried Rice,Curry,N.veg Biryani,prawn,,,
egg curry, ,Special Fried Rice,prawn,,,,,
Plain Rice,chicken,coke,Curry,Lamb,,,,
Plain Rice,egg curry,Special Fried Rice,Curry,N.veg Biryani,Lamb,,,
egg curry, ,coke,Curry,N.veg Biryani,Lamb,,,
Plain Rice,chicken,egg curry,Special Fried Rice,prawn,,,,
chicken,egg curry, ,Curry,N.veg Biryani,prawn,,,
egg curry,coke,,,,,,,
Plain Rice, ,coke,Curry,N.veg Biryani,Lamb,,,
egg curry,coke,N.veg Biryani,,,,,,
Plain Rice,chicken,egg curry,Curry,prawn,,,,
Plain Rice,chicken,egg curry, ,Special Fried Rice,Curry,,,
Curry,prawn,Lamb,,,,,,
Plain Rice,egg curry,,,,,,,
Plain Rice,egg curry,coke,N.veg Biryani,Lamb,,,,
 ,coke,Special Fried Rice,Curry,,,,,
chicken,N.veg Biryani,,,,,,,
 ,prawn,,,,,,,
 ,prawn,,,,,,,
egg curry, ,Special Fried Rice,Curry,N.veg Biryani,prawn,Lamb,,
chicken,egg curry, ,Special Fried Rice,prawn,Lamb,,,
Plain Rice,chicken,egg curry, ,Special Fried Rice,N.veg Biryani,,,
Plain Rice, ,coke,Special Fried Rice,prawn,,,,
Plain Rice,egg curry,coke,Special Fried Rice,Curry,prawn,,,
coke,Curry,,,,,,,
 ,coke,Lamb,,,,,,
Special Fried Rice,Curry,N.veg Biryani,prawn,,,,,
Plain Rice, ,Special Fried Rice,Curry,N.veg Biryani,Lamb,,,
Plain Rice, ,coke,Curry,prawn,,,,
Plain Rice,egg curry, ,coke,Special Fried Rice,Curry,N.veg Biryani,,
egg curry, ,coke,Special Fried Rice,N.veg Biryani,prawn,,,
Plain Rice,chicken, ,Special Fried Rice,Curry,,,,
Plain Rice,chicken,egg curry,coke,Curry,N.veg Biryani,prawn,,
Plain Rice,chicken,egg curry, ,N.veg Biryani,,,,
Plain Rice,chicken, ,coke,Curry,N.veg Biryani,prawn,,
Plain Rice,egg curry, ,Curry,N.veg Biryani,Lamb,,,
Plain Rice, ,coke,Curry,N.veg Biryani,,,,
chicken,prawn,,,,,,,
Plain Rice,chicken,egg curry,Curry,N.veg Biryani,prawn,,,
Plain Rice,chicken,coke,Curry,N.veg Biryani,Lamb,,,
 ,coke,Special Fried Rice,N.veg Biryani,prawn,Lamb,,,
Plain Rice, ,coke,Special Fried Rice,Curry,,,,
chicken,N.veg Biryani,,,,,,,
 ,Special Fried Rice,Curry,N.veg Biryani,prawn,,,,
Plain Rice,Special Fried Rice,Curry,Lamb,,,,,
Plain Rice,Special Fried Rice,N.veg Biryani,prawn,Lamb,,,,
Plain Rice,egg curry, ,Special Fried Rice,Curry,prawn,Lamb,,
egg curry,coke,Lamb,,,,,,
chicken,Special Fried Rice,N.veg Biryani,Lamb,,,,,
egg curry,Special Fried Rice,Curry,,,,,,
egg curry,Special Fried Rice,prawn,Lamb,,,,,
Plain Rice,chicken,coke,Curry,N.veg Biryani,,,,
coke,Lamb,,,,,,,
